timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp;token
2023-09-29T00:00:00.000Z;2023-09-29T23:59:59.999Z;2023-09-29T21:50:00.000Z;2023-09-29T14:30:00.000Z;0.00272551447994;0.00273999174019;0.00270765004283;0.0027286792568;1143539.57;115640754.97;2023-09-29T23:59:59.999Z;Nervos Network
2023-09-28T00:00:00.000Z;2023-09-28T23:59:59.999Z;2023-09-28T16:28:00.000Z;2023-09-28T00:09:00.000Z;0.00268489719691;0.00274292167816;0.00267476667569;0.00272543409484;1009767.45;115470556.42;2023-09-28T23:59:59.999Z;Nervos Network
2023-09-27T00:00:00.000Z;2023-09-27T23:59:59.999Z;2023-09-27T11:51:00.000Z;2023-09-27T21:01:00.000Z;0.00272540850363;0.00273926355083;0.00266142895941;0.00268482672495;1377068.66;113718375.43;2023-09-27T23:59:59.999Z;Nervos Network
2023-09-26T00:00:00.000Z;2023-09-26T23:59:59.999Z;2023-09-26T22:33:00.000Z;2023-09-26T11:46:00.000Z;0.00270325619563;0.00272784874486;0.00267959457848;0.00272536812176;1144770.97;115403212.36;2023-09-26T23:59:59.999Z;Nervos Network
2023-09-25T00:00:00.000Z;2023-09-25T23:59:59.999Z;2023-09-25T17:12:00.000Z;2023-09-25T00:13:00.000Z;0.00267581061889;0.00272031219438;0.00266438140243;0.00270329195449;1110499.88;114436296.97;2023-09-25T23:59:59.999Z;Nervos Network
2023-09-24T00:00:00.000Z;2023-09-24T23:59:59.999Z;2023-09-24T00:01:00.000Z;2023-09-24T23:58:00.000Z;0.00271045158509;0.00271130529759;0.00267554802311;0.0026756837528;853001.81;113235804.06;2023-09-24T23:59:59.999Z;Nervos Network
2023-09-23T00:00:00.000Z;2023-09-23T23:59:59.999Z;2023-09-23T01:57:00.000Z;2023-09-23T23:27:00.000Z;0.0027341988246;0.00275757587006;0.00270023129576;0.00271027153347;1206251.52;114667608.87;2023-09-23T23:59:59.999Z;Nervos Network
2023-09-22T00:00:00.000Z;2023-09-22T23:59:59.999Z;2023-09-22T04:01:00.000Z;2023-09-22T00:30:00.000Z;0.00272410838363;0.00273978125151;0.00270454450868;0.00273384399554;1215928.79;115632524.89;2023-09-22T23:59:59.999Z;Nervos Network
2023-09-21T00:00:00.000Z;2023-09-21T23:59:59.999Z;2023-09-21T01:03:00.000Z;2023-09-21T21:38:00.000Z;0.00282775567805;0.00285113961016;0.00271313601976;0.00272401070276;398382731.56;115184614.57;2023-09-21T23:59:59.999Z;Nervos Network
2023-09-20T00:00:00.000Z;2023-09-20T23:59:59.999Z;2023-09-20T23:59:00.000Z;2023-09-20T13:32:00.000Z;0.00276471298627;0.00282775129513;0.00273886406015;0.00282775129513;1229513.57;119537108.49;2023-09-20T23:59:59.999Z;Nervos Network
2023-09-19T00:00:00.000Z;2023-09-19T23:59:59.999Z;2023-09-19T09:30:00.000Z;2023-09-19T00:22:00.000Z;0.00271419268842;0.00281111967056;0.00270973848844;0.00276472063926;1258050.83;116839926.07;2023-09-19T23:59:59.999Z;Nervos Network
2023-09-18T00:00:00.000Z;2023-09-18T23:59:59.999Z;2023-09-18T13:03:00.000Z;2023-09-18T00:37:00.000Z;0.00267012857558;0.00275772849979;0.00265328944481;0.00271397432737;1206119.81;114662763.29;2023-09-18T23:59:59.999Z;Nervos Network
2023-09-17T00:00:00.000Z;2023-09-17T23:59:59.999Z;2023-09-17T00:01:00.000Z;2023-09-17T20:56:00.000Z;0.00279697142489;0.00279735272692;0.00265504691997;0.00267011388253;1114637.07;112777380.74;2023-09-17T23:59:59.999Z;Nervos Network
2023-09-16T00:00:00.000Z;2023-09-16T23:59:59.999Z;2023-09-16T05:00:00.000Z;2023-09-16T00:01:00.000Z;0.00276452402786;0.00282868359784;0.00276322371257;0.0027969089896;1169467.69;118099680.2;2023-09-16T23:59:59.999Z;Nervos Network
2023-09-15T00:00:00.000Z;2023-09-15T23:59:59.999Z;2023-09-15T23:13:00.000Z;2023-09-15T08:00:00.000Z;0.0027222786638;0.00277805272044;0.00270690966565;0.00276465674871;1073085.11;116705270.06;2023-09-15T23:59:59.999Z;Nervos Network
