fecha,hora,portafolio,token,symbol,precio,1h,24h,7d,tendencia_7d,market_cap,volumen_usd,tokens_movidos,suministro_circulante
11/05/2025,22:59:35,Principales Tokens 1Confirmation Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.088,91 US$",0.2,0.03,10.67,positivo,"$2,067,579,593,743","$46,052,766,445",443.24K BTC,19.86M BTC
11/05/2025,22:59:35,Principales Tokens 1Confirmation Portfolio por Capitalización de Mercado,Ethereum,ETH,"2519,09 US$",-0.05,-0.75,40.31,positivo,"$304,130,188,617","$24,079,894,799",9.58M ETH,120.72M ETH
11/05/2025,22:59:35,Principales Tokens 1Confirmation Portfolio por Capitalización de Mercado,Polkadot,DOT,"5,14 US$",0.99,0.13,29.28,positivo,"$8,103,098,962","$266,269,243",51.92M DOT,1.57B DOT
11/05/2025,22:59:36,Principales Tokens 1Confirmation Portfolio por Capitalización de Mercado,Cosmos,ATOM,"5,31 US$",0.1,0.04,27.99,positivo,"$2,079,494,390","$117,424,360",22.07M ATOM,390.93M ATOM
11/05/2025,22:59:36,Principales Tokens 1Confirmation Portfolio por Capitalización de Mercado,Maker,MKR,"1818,25 US$",-0.02,-2.66,19.39,positivo,"$1,515,270,980","$52,081,121",28.62K MKR,833.36K MKR
11/05/2025,22:59:36,Principales Tokens 1Confirmation Portfolio por Capitalización de Mercado,Kusama,KSM,"19,12 US$",1.25,-0.79,30.69,positivo,"$315,334,446","$19,633,395",1.02M KSM,16.48M KSM
11/05/2025,22:59:36,Principales Tokens 1Confirmation Portfolio por Capitalización de Mercado,Nervos Network,CKB,"0,005868 US$",1.29,-2.19,27.0,positivo,"$272,797,366","$23,311,972",4.00B CKB,46.48B CKB
11/05/2025,22:59:36,Principales Tokens 1Confirmation Portfolio por Capitalización de Mercado,Basic Attention Token,BAT,"0,1658 US$",0.64,-1.11,17.66,positivo,"$248,117,178","$17,159,369",103.71M BAT,1.49B BAT
11/05/2025,22:59:36,Principales Tokens 1Confirmation Portfolio por Capitalización de Mercado,Stride,STRD,"0,2983 US$",-0.01,0.05,14.27,positivo,"$26,202,725","$23,935",80.23K STRD,87.82M STRD
11/05/2025,22:59:37,Principales Tokens 1Confirmation Portfolio por Capitalización de Mercado,Augur,REP,"1,16 US$",0.08,0.17,22.86,positivo,"$12,809,003","$87,088",74.81K REP,11M REP
11/05/2025,22:59:37,Principales Tokens 1Confirmation Portfolio por Capitalización de Mercado,Sky,SKY,"0,07576 US$",0.11,-2.76,19.4,positivo,"$1,698,282,004","$6,839,848",90.21M SKY,22.39B SKY
11/05/2025,22:59:38,Principales Tokens Polygon Ventures Portfolio por Capitalización de Mercado,Cyber,CYBER,"1,60 US$",-0.18,-0.57,32.36,positivo,"$63,730,635","$16,325,018",10.22M CYBER,39.74M CYBER
11/05/2025,22:59:38,Principales Tokens Polygon Ventures Portfolio por Capitalización de Mercado,bitsCrunch,BCUT,"0,02843 US$",0.26,0.05,15.44,positivo,"$13,206,378","$1,260,710",44.34M BCUT,464.48M BCUT
11/05/2025,22:59:38,Principales Tokens Polygon Ventures Portfolio por Capitalización de Mercado,Unfettered Ecosystem,SOULS,"0,0005362 US$",-0.91,1.25,16.33,positivo,"$613,811","$78,410",146.21M SOULS,1.14B SOULS
11/05/2025,22:59:38,Principales Tokens Polygon Ventures Portfolio por Capitalización de Mercado,Moonray,MNRY,"0,007803 US$",0.43,-2.53,11.99,positivo,"$573,998","$218,506",28.00M MNRY,73.55M MNRY
11/05/2025,22:59:38,Principales Tokens Polygon Ventures Portfolio por Capitalización de Mercado,Salad,SALD,"0,0002496 US$",-0.07,-2.51,12.07,positivo,"$18,873","$54,415",217.99M SALD,75.61M SALD
11/05/2025,22:59:38,Principales Tokens Polygon Ventures Portfolio por Capitalización de Mercado,Unagi Token,UNA,"0,01274 US$",-0.03,-5.42,15.39,positivo,"$2,927,425","$27,197",2.13M UNA,229.68M UNA
11/05/2025,22:59:40,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,Uniswap,UNI,"7,01 US$",0.16,-3.75,39.56,positivo,"$4,409,394,212","$315,393,324",45.03M UNI,628.49M UNI
11/05/2025,22:59:40,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,Aave,AAVE,"221,06 US$",0.46,-1.45,27.05,positivo,"$3,341,306,525","$247,335,906",1.11M AAVE,15.11M AAVE
11/05/2025,22:59:40,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,Axie Infinity,AXS,"3,15 US$",0.74,-0.46,34.88,positivo,"$509,028,315","$38,251,297",12.16M AXS,161.31M AXS
11/05/2025,22:59:40,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,Synthetix,SNX,"0,8769 US$",1.48,0.21,32.23,positivo,"$297,683,747","$31,533,943",36.09M SNX,339.46M SNX
11/05/2025,22:59:40,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,SushiSwap,SUSHI,"0,8342 US$",0.64,-1.97,36.45,positivo,"$224,106,794","$48,529,867",58.42M SUSHI,268.62M SUSHI
11/05/2025,22:59:40,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,BounceBit,BB,"0,1702 US$",1.67,-1.19,49.08,positivo,"$89,064,181","$16,956,943",100.26M BB,523.13M BB
11/05/2025,22:59:40,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,DODO,DODO,"0,06157 US$",1.03,0.93,36.65,positivo,"$44,684,448","$10,261,403",167.35M DODO,725.7M DODO
11/05/2025,22:59:41,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,Stella,ALPHA,"0,03054 US$",-0.05,-4.65,-8.5,negativo,"$28,159,761","$11,727,423",383.97M ALPHA,922M ALPHA
11/05/2025,22:59:41,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,mStable Governance Token: Meta (MTA),MTA,"0,02989 US$",-0.01,-7.98,-1.29,negativo,"$1,746,912","$19,108",639.14K MTA,58.43M MTA
11/05/2025,22:59:41,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,Beta Finance,BETA,"0,0005456 US$",2.14,1.28,-35.92,negativo,"$501,832","$70,157",128.57M BETA,919.69M BETA
11/05/2025,22:59:41,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,InsurAce,INSUR,"0,006115 US$",-0.11,-0.66,27.18,positivo,"$274,552","$58,165",9.51M INSUR,44.89M INSUR
11/05/2025,22:59:41,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,Furucombo,COMBO,"0,002113 US$",-0.0,-4.79,21.44,positivo,"$85,740",--,,40.56M COMBO
11/05/2025,22:59:41,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,Index Cooperative,INDEX,"1,36 US$",-0.01,-6.98,-4.49,negativo,"$9,206,338","$120,162",87.79K INDEX,6.72M INDEX
11/05/2025,22:59:42,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,Jet Protocol,JET,"0,00007999 US$",0.0,0.0,0.0,positivo,"$135,988",--,,1.7B JET
11/05/2025,22:59:42,Principales Tokens DeFiance Capital Portfolio por Capitalización de Mercado,Carbon Protocol,SWTH,--,,,,desconocido,--,--,,--
11/05/2025,22:59:43,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.069,10 US$",0.2,0.01,10.65,positivo,"$2,067,185,997,455","$46,052,766,445",443.24K BTC,19.86M BTC
11/05/2025,22:59:43,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Ethereum,ETH,"2518,96 US$",-0.05,-0.76,40.31,positivo,"$304,113,444,879","$24,079,894,799",9.58M ETH,120.72M ETH
11/05/2025,22:59:43,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Avalanche,AVAX,"25,08 US$",0.79,-1.02,25.52,positivo,"$10,492,983,324","$398,467,523",15.92M AVAX,418.35M AVAX
11/05/2025,22:59:43,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Polkadot,DOT,"5,14 US$",0.99,0.13,29.28,positivo,"$8,103,134,499","$266,269,243",51.92M DOT,1.57B DOT
11/05/2025,22:59:43,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Bittensor,TAO,"473,81 US$",-0.14,3.71,34.43,positivo,"$4,152,967,340","$150,071,562",316.73K TAO,8.76M TAO
11/05/2025,22:59:43,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Kaspa,KAS,"0,1241 US$",4.88,15.79,32.78,positivo,"$3,247,302,358","$178,100,510",1.43B KAS,26.15B KAS
11/05/2025,22:59:44,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Internet Computer,ICP,"5,79 US$",0.36,-1.67,25.74,positivo,"$3,088,631,870","$97,386,705",16.85M ICP,532.8M ICP
11/05/2025,22:59:44,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Arbitrum,ARB,"0,4583 US$",0.75,-4.53,45.81,positivo,"$2,180,093,138","$407,484,109",890.50M ARB,4.75B ARB
11/05/2025,22:59:44,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Filecoin,FIL,"3,20 US$",1.01,-1.69,20.34,positivo,"$2,129,427,631","$143,361,738",44.97M FIL,665.39M FIL
11/05/2025,22:59:44,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Cosmos,ATOM,"5,31 US$",0.1,0.05,28.0,positivo,"$2,079,600,602","$117,424,360",22.07M ATOM,390.93M ATOM
11/05/2025,22:59:44,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Maker,MKR,"1818,25 US$",-0.02,-2.66,19.39,positivo,"$1,515,270,980","$52,081,121",28.62K MKR,833.36K MKR
11/05/2025,22:59:45,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Tezos,XTZ,"0,6737 US$",-0.04,-1.25,25.67,positivo,"$702,786,203","$23,706,230",35.18M XTZ,1.04B XTZ
11/05/2025,22:59:45,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Polyhedra Network,ZKJ,"2,18 US$",0.04,-0.63,2.57,positivo,"$638,789,461","$363,016,852",166.41M ZKJ,292.86M ZKJ
11/05/2025,22:59:45,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Compound,COMP,"48,21 US$",0.91,-0.59,21.22,positivo,"$435,319,076","$29,904,714",621.13K COMP,9.02M COMP
11/05/2025,22:59:45,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Axelar,AXL,"0,4249 US$",0.1,-3.03,20.16,positivo,"$410,164,290","$15,464,703",36.58M AXL,965.16M AXL
11/05/2025,22:59:45,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Mina,MINA,"0,2908 US$",0.38,-1.06,29.53,positivo,"$358,060,228","$54,784,155",188.34M MINA,1.23B MINA
11/05/2025,22:59:46,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Zilliqa,ZIL,"0,01473 US$",-0.03,-1.55,23.33,positivo,"$287,258,323","$20,314,221",1.38B ZIL,19.48B ZIL
11/05/2025,22:59:46,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Oasis,ROSE,"0,03880 US$",1.67,-1.9,38.13,positivo,"$274,136,987","$19,771,916",514.16M ROSE,7.06B ROSE
11/05/2025,22:59:46,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Nervos Network,CKB,"0,005868 US$",1.29,-2.19,27.0,positivo,"$272,797,366","$23,311,972",4.00B CKB,46.48B CKB
11/05/2025,22:59:46,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,0x Protocol,ZRX,"0,3026 US$",0.79,-1.03,20.1,positivo,"$256,781,704","$33,948,377",112.52M ZRX,848.39M ZRX
11/05/2025,22:59:46,Principales Tokens Polychain Capital Portfolio por Capitalización de Mercado,Solayer,LAYER,"1,18 US$",0.38,-3.57,-63.04,negativo,"$247,997,394","$243,851,214",207.01M LAYER,210M LAYER
11/05/2025,22:59:47,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,The Sandbox,SAND,"0,3598 US$",0.62,-1.62,29.65,positivo,"$913,369,039","$94,519,185",262.67M SAND,2.53B SAND
11/05/2025,22:59:48,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Flow,FLOW,"0,4572 US$",-0.01,-0.99,22.83,positivo,"$723,107,887","$31,660,749",69.24M FLOW,1.58B FLOW
11/05/2025,22:59:48,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Polyhedra Network,ZKJ,"2,18 US$",0.04,-0.63,2.57,positivo,"$638,789,583","$363,016,852",166.41M ZKJ,292.86M ZKJ
11/05/2025,22:59:48,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,ApeCoin,APE,"0,6785 US$",0.68,-0.54,35.76,positivo,"$510,720,587","$43,985,818",64.82M APE,752.65M APE
11/05/2025,22:59:48,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Axie Infinity,AXS,"3,15 US$",0.74,-0.46,34.88,positivo,"$509,021,201","$38,251,297",12.16M AXS,161.31M AXS
11/05/2025,22:59:48,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,SuperVerse,SUPER,"0,8585 US$",1.21,-3.51,25.66,positivo,"$500,178,345","$17,730,275",20.77M SUPER,582.57M SUPER
11/05/2025,22:59:48,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Pixels,PIXEL,"0,06148 US$",1.18,11.82,72.87,positivo,"$177,910,719","$61,420,172",999.00M PIXEL,2.89B PIXEL
11/05/2025,22:59:49,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Mask Network,MASK,"1,39 US$",0.43,-4.25,24.51,positivo,"$139,687,558","$103,422,963",74.03M MASK,100M MASK
11/05/2025,22:59:49,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Xai,XAI,"0,09343 US$",1.31,6.24,73.62,positivo,"$132,688,472","$107,426,054",1.15B XAI,1.42B XAI
11/05/2025,22:59:49,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Yield Guild Games,YGG,"0,2388 US$",0.48,-2.34,28.54,positivo,"$122,505,251","$19,378,308",81.45M YGG,512.92M YGG
11/05/2025,22:59:49,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Mythos,MYTH,"0,1388 US$",0.05,-3.66,-9.24,negativo,"$118,375,468","$702,171",5.06M MYTH,852.31M MYTH
11/05/2025,22:59:49,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Cookie DAO,COOKIE,"0,2003 US$",0.82,5.25,30.27,positivo,"$102,977,193","$30,039,800",149.95M COOKIE,514.04M COOKIE
11/05/2025,22:59:49,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Nillion,NIL,"0,5351 US$",-1.28,3.97,41.35,positivo,"$104,429,316","$96,516,094",181.55M NIL,195.15M NIL
11/05/2025,22:59:50,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,CARV,CARV,"0,3936 US$",-0.13,-3.61,16.75,positivo,"$102,687,980","$15,054,248",38.24M CARV,260.84M CARV
11/05/2025,22:59:50,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,SUPRA,SUPRA,"0,006762 US$",-0.81,-3.68,-10.95,negativo,"$91,263,374","$3,441,778",508.89M SUPRA,13.49B SUPRA
11/05/2025,22:59:50,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Wilder World,WILD,"0,2124 US$",-0.26,-3.66,43.77,positivo,"$84,539,064","$1,506,821",7.09M WILD,397.86M WILD
11/05/2025,22:59:50,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Open Campus,EDU,"0,1758 US$",-0.7,0.26,34.78,positivo,"$72,234,734","$8,419,212",47.87M EDU,410.71M EDU
11/05/2025,22:59:50,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Cyber,CYBER,"1,60 US$",-0.18,-0.57,32.36,positivo,"$63,730,635","$16,325,018",10.22M CYBER,39.74M CYBER
11/05/2025,22:59:50,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Highstreet,HIGH,"0,7922 US$",-0.45,3.78,23.65,positivo,"$58,059,366","$26,566,962",33.53M HIGH,73.28M HIGH
11/05/2025,22:59:51,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,Alien Worlds,TLM,"0,006444 US$",-0.02,-2.31,29.06,positivo,"$37,392,879","$17,003,542",2.63B TLM,5.8B TLM
11/05/2025,22:59:51,Principales Tokens Animoca Brands Portfolio por Capitalización de Mercado,XION,XION,"1,05 US$",-1.55,1.14,15.04,positivo,"$35,935,231","$8,781,447",8.30M XION,33.97M XION
11/05/2025,22:59:53,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,Polkadot,DOT,"5,14 US$",0.99,0.13,29.28,positivo,"$8,103,192,796","$266,269,243",51.92M DOT,1.57B DOT
11/05/2025,22:59:53,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,Internet Computer,ICP,"5,79 US$",0.36,-1.63,25.78,positivo,"$3,089,760,021","$97,386,705",16.85M ICP,532.8M ICP
11/05/2025,22:59:53,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,VeChain,VET,"0,03150 US$",0.15,-1.83,24.66,positivo,"$2,709,387,884","$58,918,401",1.86B VET,85.98B VET
11/05/2025,22:59:53,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,EOS,EOS,"0,9202 US$",-0.6,-0.9,29.84,positivo,"$1,439,889,048","$190,547,442",207.05M EOS,1.56B EOS
11/05/2025,22:59:53,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,Zcash,ZEC,"44,80 US$",1.47,4.71,25.73,positivo,"$711,816,707","$79,215,296",1.76M ZEC,15.88M ZEC
11/05/2025,22:59:53,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,Morpho,MORPHO,"1,62 US$",1.01,-0.95,19.09,positivo,"$429,218,673","$19,597,313",12.14M MORPHO,264.52M MORPHO
11/05/2025,22:59:53,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,Siacoin,SC,"0,003668 US$",-0.32,-2.31,15.18,positivo,"$205,513,408","$24,456,578",6.66B SC,56.02B SC
11/05/2025,22:59:54,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,Biconomy,BICO,"0,1492 US$",0.33,-1.68,27.83,positivo,"$141,842,956","$8,553,282",57.67M BICO,950.23M BICO
11/05/2025,22:59:54,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,NYM,NYM,"0,04560 US$",-3.89,-1.13,10.04,positivo,"$37,001,443","$2,520,544",55.06M NYM,811.3M NYM
11/05/2025,22:59:54,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,TenX,PAY,"0,003194 US$",-0.01,1.5,17.86,positivo,"$655,610","$20,021",6.26M PAY,205.21M PAY
11/05/2025,22:59:54,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,BitDAO,BIT,"0,7759 US$",-0.53,0.68,9.63,positivo,"$1,430,591,620","$1,686",2.17K BIT,1.84B BIT
11/05/2025,22:59:54,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,Ripio Credit Network,RCN,"0,0003565 US$",-0.5,-0.28,-0.85,negativo,--,$675,1.89M RCN,--
11/05/2025,22:59:54,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,Factom,FCT,--,,,,desconocido,--,--,,--
11/05/2025,22:59:54,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,Tierion,TNT,--,,,,desconocido,--,--,,--
11/05/2025,22:59:55,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,BlockchainSpace,GUILD,--,,,,desconocido,--,--,,--
11/05/2025,22:59:55,Principales Tokens Fenbushi Capital Portfolio por Capitalización de Mercado,Everclear,NEXT,--,,,,desconocido,--,--,,--
11/05/2025,22:59:56,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,TRON,TRX,"0,2667 US$",-0.34,0.28,7.13,positivo,"$25,320,903,467","$951,760,019",3.56B TRX,94.91B TRX
11/05/2025,22:59:56,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Toncoin,TON,"3,44 US$",0.59,-1.56,13.99,positivo,"$8,586,593,426","$206,470,714",59.87M TON,2.49B TON
11/05/2025,22:59:56,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Mantle,MNT,"0,7964 US$",-0.3,1.74,11.4,positivo,"$2,679,857,175","$289,386,056",363.33M MNT,3.36B MNT
11/05/2025,22:59:56,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Algorand,ALGO,"0,2425 US$",0.96,-3.12,20.32,positivo,"$2,085,229,487","$96,378,755",399.18M ALGO,8.59B ALGO
11/05/2025,22:59:57,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Artificial Superintelligence Alliance,FET,"0,8570 US$",0.12,-3.21,30.15,positivo,"$2,050,680,946","$164,738,835",192.22M FET,2.39B FET
11/05/2025,22:59:57,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Bonk,BONK,"0,00002285 US$",0.89,-0.17,33.9,positivo,"$1,808,491,044","$510,423,179",22.33T BONK,79.13T BONK
11/05/2025,22:59:57,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,EOS,EOS,"0,9202 US$",-0.6,-0.9,29.84,positivo,"$1,439,889,048","$190,547,442",207.05M EOS,1.56B EOS
11/05/2025,22:59:57,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Flare,FLR,"0,01977 US$",0.44,-3.47,-1.9,negativo,"$1,287,212,537","$10,405,520",526.30M FLR,65.1B FLR
11/05/2025,22:59:57,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,FLOKI,FLOKI,"0,0001091 US$",0.77,2.92,42.78,positivo,"$1,050,964,446","$160,864,912",1.47T FLOKI,9.62T FLOKI
11/05/2025,22:59:57,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Curve DAO Token,CRV,"0,7805 US$",0.35,-4.11,13.91,positivo,"$1,048,331,101","$154,034,028",198.33M CRV,1.34B CRV
11/05/2025,22:59:58,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Gala,GALA,"0,02222 US$",1.09,-3.32,42.47,positivo,"$986,369,871","$143,185,269",6.44B GALA,44.38B GALA
11/05/2025,22:59:58,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,IOTA,IOTA,"0,2562 US$",2.01,0.54,24.29,positivo,"$961,248,966","$29,804,609",116.29M IOTA,3.75B IOTA
11/05/2025,22:59:58,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,JasmyCoin,JASMY,"0,01922 US$",0.2,-1.11,21.16,positivo,"$950,568,808","$52,929,968",2.75B JASMY,49.44B JASMY
11/05/2025,22:59:58,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,AIOZ Network,AIOZ,"0,5073 US$",0.16,-1.04,28.91,positivo,"$596,359,916","$36,536,540",72.01M AIOZ,1.17B AIOZ
11/05/2025,22:59:58,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,MultiversX,EGLD,"19,67 US$",1.08,-1.54,24.24,positivo,"$554,994,984","$26,225,428",1.33M EGLD,28.21M EGLD
11/05/2025,22:59:58,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Kava,KAVA,"0,4782 US$",-1.3,-3.89,4.26,positivo,"$517,880,047","$17,105,078",35.96M KAVA,1.08B KAVA
11/05/2025,22:59:59,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Conflux,CFX,"0,09805 US$",-0.33,-4.91,34.35,positivo,"$496,262,226","$46,792,232",477.19M CFX,5.06B CFX
11/05/2025,22:59:59,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Beam,BEAM,"0,009213 US$",0.19,-1.28,20.6,positivo,"$455,768,131","$28,287,410",3.07B BEAM,49.46B BEAM
11/05/2025,22:59:59,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Turbo,TURBO,"0,006106 US$",-0.67,1.95,14.62,positivo,"$421,370,901","$130,345,436",21.34B TURBO,69B TURBO
11/05/2025,22:59:59,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Synthetix,SNX,"0,8769 US$",1.48,0.21,32.23,positivo,"$297,685,364","$31,533,943",36.09M SNX,339.46M SNX
11/05/2025,22:59:59,Principales Tokens DWF Labs Portfolio por Capitalización de Mercado,Alchemy Pay,ACH,"0,02919 US$",-0.11,-3.67,15.96,positivo,"$260,838,986","$35,749,605",1.22B ACH,8.93B ACH
11/05/2025,23:00:02,Principales Tokens eGirl Capital Portfolio por Capitalización de Mercado,Arbitrum,ARB,"0,4583 US$",0.75,-4.53,45.81,positivo,"$2,180,050,310","$407,484,109",890.50M ARB,4.75B ARB
11/05/2025,23:00:02,Principales Tokens eGirl Capital Portfolio por Capitalización de Mercado,Celestia,TIA,"3,22 US$",0.4,-3.07,34.13,positivo,"$2,035,195,415","$137,383,067",42.68M TIA,631.4M TIA
11/05/2025,23:00:02,Principales Tokens eGirl Capital Portfolio por Capitalización de Mercado,Lido DAO,LDO,"1,10 US$",0.59,-4.45,37.63,positivo,"$991,837,732","$96,452,925",87.32M LDO,897.92M LDO
11/05/2025,23:00:02,Principales Tokens eGirl Capital Portfolio por Capitalización de Mercado,Arweave,AR,"8,21 US$",-0.41,-5.2,11.46,positivo,"$539,325,840","$42,840,541",5.21M AR,65.65M AR
11/05/2025,23:00:03,Principales Tokens eGirl Capital Portfolio por Capitalización de Mercado,Blur,BLUR,"0,1218 US$",0.86,-3.27,25.11,positivo,"$284,000,295","$26,418,070",217.79M BLUR,2.33B BLUR
11/05/2025,23:00:03,Principales Tokens eGirl Capital Portfolio por Capitalización de Mercado,ZKsync,ZK,"0,07649 US$",-0.19,-3.45,41.79,positivo,"$281,121,921","$52,816,702",694.51M ZK,3.67B ZK
11/05/2025,23:00:03,Principales Tokens eGirl Capital Portfolio por Capitalización de Mercado,Blast,BLAST,"0,003738 US$",-0.3,-4.02,11.64,positivo,"$106,729,963","$14,712,389",3.93B BLAST,28.54B BLAST
11/05/2025,23:00:03,Principales Tokens eGirl Capital Portfolio por Capitalización de Mercado,Gearbox Protocol,GEAR,"0,004044 US$",0.02,-10.81,15.78,positivo,"$40,444,998","$1,427,217",352.87M GEAR,10B GEAR
11/05/2025,23:00:03,Principales Tokens eGirl Capital Portfolio por Capitalización de Mercado,Alchemix,ALCX,"11,03 US$",0.7,-0.76,30.71,positivo,"$26,777,192","$1,437,153",130.77K ALCX,2.42M ALCX
11/05/2025,23:00:03,Principales Tokens eGirl Capital Portfolio por Capitalización de Mercado,Chainflip,FLIP,"0,4579 US$",-0.46,0.61,15.54,positivo,"$7,904,909","$652,078",1.42M FLIP,17.25M FLIP
11/05/2025,23:00:04,Principales Tokens eGirl Capital Portfolio por Capitalización de Mercado,Unisocks,SOCKS,--,,,,desconocido,--,--,,--
11/05/2025,23:00:04,Principales Tokens eGirl Capital Portfolio por Capitalización de Mercado,Everclear,NEXT,--,,,,desconocido,--,--,,--
11/05/2025,23:00:05,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Bitcoin,BTC,"104.090,81 US$",0.2,0.04,10.67,positivo,"$2,067,617,333,962","$46,172,462,220",444.39K BTC,19.86M BTC
11/05/2025,23:00:05,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,Ethereum,ETH,"2519,87 US$",-0.05,-0.73,40.4,positivo,"$304,224,116,462","$24,073,774,491",9.57M ETH,120.72M ETH
11/05/2025,23:00:05,Principales Tokens Coinbase Ventures Portfolio por Capitalización de Mercado,USDC,USDC,"0,9997 US$",-0.01,-0.01,-0.01,negativo,"$60,781,385,648","$8,939,863,491",8.94B USDC,60.78B USDC
